Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,NOK,NOK,NOK,NOK,NOK,,,
2024-03-07,2024,3,7,Thursday,09,2024-09,3.49,3.52,3.46,3.5,15950100,0.0081743594353485,3.375714285714286,3.3314
2024-03-08,2024,3,8,Friday,09,2024-09,3.45,3.46,3.42,3.43,15512900,-0.02162161757456038,3.380714285714286,3.3372
2024-03-11,2024,3,11,Monday,10,2024-10,3.42,3.45,3.41,3.44,16120400,0.0027624912830803705,3.3907142857142856,3.3426
2024-03-12,2024,3,12,Tuesday,10,2024-10,3.45,3.46,3.42,3.46,12719500,0.008264434715204771,3.3992857142857145,3.3486000000000002
2024-03-13,2024,3,13,Wednesday,10,2024-10,3.43,3.48,3.42,3.47,23540400,0.002732231225147874,3.4050000000000002,3.3538
2024-03-14,2024,3,14,Thursday,10,2024-10,3.49,3.5,3.45,3.46,14188800,-0.002724786478449537,3.412857142857143,3.3590000000000004
2024-03-15,2024,3,15,Friday,10,2024-10,3.5,3.5,3.46,3.49,15936900,0.008196762483523079,3.4235714285714285,3.3651999999999997
2024-03-18,2024,3,18,Monday,11,2024-11,3.4,3.41,3.29,3.29,23497900,-0.05691064789682876,3.4171428571428573,3.3661999999999996
2024-03-19,2024,3,19,Tuesday,11,2024-11,3.3,3.34,3.29,3.33,14455700,0.011494286977608903,3.414285714285714,3.3682
2024-03-20,2024,3,20,Wednesday,11,2024-11,3.32,3.4,3.3,3.4,15974000,0.019886296766398415,3.4185714285714286,3.3698
2024-03-21,2024,3,21,Thursday,11,2024-11,3.39,3.41,3.38,3.39,13891400,-0.002785506136384175,3.4199999999999995,3.3722
2024-03-22,2024,3,22,Friday,11,2024-11,3.38,3.4,3.37,3.39,21461100,0.0,3.417857142857143,3.3744
2024-03-25,2024,3,25,Monday,12,2024-12,3.37,3.38,3.33,3.33,9013600,-0.016759721124340876,3.4178571428571423,3.3752
2024-03-26,2024,3,26,Tuesday,12,2024-12,3.36,3.39,3.34,3.35,13318200,0.005681727531348546,3.4092857142857143,3.3762
2024-03-27,2024,3,27,Wednesday,12,2024-12,3.37,3.44,3.36,3.41,15118700,0.016949168217412325,3.402857142857143,3.3784000000000005
2024-03-28,2024,3,28,Thursday,12,2024-12,3.37,3.41,3.35,3.35,14526800,-0.016666681823558793,3.3971428571428572,3.3806
2024-04-01,2024,4,1,Monday,13,2024-13,3.36,3.38,3.3,3.31,7634300,-0.011299326910668372,3.387857142857143,3.3816
2024-04-02,2024,4,2,Tuesday,13,2024-13,3.34,3.34,3.3,3.31,12316200,0.0,3.3771428571428572,3.3834000000000004
2024-04-03,2024,4,3,Wednesday,13,2024-13,3.32,3.41,3.31,3.39,20457800,0.022857065558427925,3.3714285714285714,3.3884
2024-04-04,2024,4,4,Thursday,13,2024-13,3.42,3.43,3.33,3.34,7926600,-0.013966504615979036,3.3628571428571425,3.3922
2024-04-05,2024,4,5,Friday,13,2024-13,3.32,3.33,3.28,3.3,14833300,-0.011331336230298028,3.349285714285714,3.3942
2024-04-08,2024,4,8,Monday,14,2024-14,3.31,3.32,3.29,3.29,18404900,-0.0028653919548649043,3.349285714285714,3.3886000000000003
2024-04-09,2024,4,9,Tuesday,14,2024-14,3.29,3.34,3.29,3.31,10091000,0.005747179672365155,3.3478571428571433,3.383
2024-04-10,2024,4,10,Wednesday,14,2024-14,3.29,3.29,3.22,3.24,18180500,-0.0228571375120189,3.3364285714285713,3.375
2024-04-11,2024,4,11,Thursday,14,2024-14,3.28,3.29,3.23,3.24,10629300,0.0,3.325714285714286,3.3701999999999996
2024-04-12,2024,4,12,Friday,14,2024-14,3.21,3.22,3.15,3.15,10113600,-0.026315847607933374,3.3085714285714287,3.365
2024-04-15,2024,4,15,Monday,15,2024-15,3.21,3.23,3.11,3.12,21447400,-0.009008979030777686,3.2935714285714286,3.3594
2024-04-16,2024,4,16,Tuesday,15,2024-15,3.19,3.21,3.14,3.15,35270100,0.009090878565142457,3.2792857142857144,3.3552000000000004
2024-04-17,2024,4,17,Wednesday,15,2024-15,3.18,3.18,3.12,3.15,21438800,0.0,3.2607142857142857,3.3508000000000004
2024-04-18,2024,4,18,Thursday,15,2024-15,3.19,3.27,3.18,3.27,21249100,0.03603606737691423,3.255,3.3487999999999998
2024-04-19,2024,4,19,Friday,15,2024-15,3.3,3.36,3.29,3.33,17395300,0.02028985993889032,3.2564285714285717,3.3482
2024-04-22,2024,4,22,Monday,16,2024-16,3.51,3.57,3.48,3.54,21685400,0.06125970442138784,3.2728571428571427,3.3494
2024-04-23,2024,4,23,Tuesday,16,2024-16,3.43,3.54,3.41,3.53,17830800,-0.002710080812991844,3.282857142857143,3.352
2024-04-24,2024,4,24,Wednesday,16,2024-16,3.51,3.53,3.48,3.5,13129900,-0.008152133133729533,3.2942857142857145,3.3534
2024-04-25,2024,4,25,Thursday,16,2024-16,3.45,3.51,3.44,3.49,19352700,-0.002739644056186208,3.307857142857143,3.3572
2024-04-26,2024,4,26,Friday,16,2024-16,3.53,3.55,3.5,3.5,11129700,0.0027471703250385726,3.322857142857143,3.3606
2024-04-29,2024,4,29,Monday,17,2024-17,3.52,3.55,3.51,3.53,14067800,0.00821913662977991,3.338571428571428,3.3648000000000002
2024-04-30,2024,4,30,Tuesday,17,2024-17,3.5,3.53,3.48,3.5,9779200,-0.008152133133729533,3.357142857142857,3.3676000000000004
2024-05-01,2024,5,1,Wednesday,17,2024-17,3.5,3.56,3.48,3.5,14451200,0.0,3.3757142857142854,3.3716000000000004
2024-05-02,2024,5,2,Thursday,17,2024-17,3.55,3.56,3.48,3.52,12286600,0.005479492573593703,3.402142857142857,3.3752
2024-05-03,2024,5,3,Friday,17,2024-17,3.56,3.57,3.53,3.54,13590900,0.005449563576705341,3.432142857142857,3.3782000000000005
2024-05-06,2024,5,6,Monday,18,2024-18,3.57,3.58,3.56,3.57,7105900,0.008130175024030128,3.462142857142857,3.3826
2024-05-07,2024,5,7,Tuesday,18,2024-18,3.58,3.6,3.55,3.58,8536400,0.0053763164027536,3.492857142857143,3.3874
2024-05-08,2024,5,8,Wednesday,18,2024-18,3.57,3.59,3.56,3.57,7304600,-0.0026738496111244903,3.514285714285714,3.3912
2024-05-09,2024,5,9,Thursday,18,2024-18,3.57,3.57,3.54,3.57,7181400,-0.0026808848667390084,3.531428571428571,3.3952000000000004
2024-05-10,2024,5,10,Friday,18,2024-18,3.6,3.61,3.57,3.57,8457600,0.0,3.5335714285714284,3.3998000000000004
2024-05-13,2024,5,13,Monday,19,2024-19,3.57,3.68,3.57,3.63,26004600,0.018817107409637712,3.540714285714286,3.405
2024-05-14,2024,5,14,Tuesday,19,2024-19,3.84,3.85,3.73,3.77,30928900,0.03693932420193935,3.5599999999999996,3.412
2024-05-15,2024,5,15,Wednesday,19,2024-19,3.72,3.73,3.66,3.71,22161300,-0.01526722485798615,3.575714285714285,3.4196000000000004
2024-05-16,2024,5,16,Thursday,19,2024-19,3.7,3.76,3.69,3.72,15250300,0.0025840949313724604,3.591428571428571,3.4246000000000003
2024-05-17,2024,5,17,Friday,19,2024-19,3.74,3.77,3.72,3.75,7002000,0.0077319191049318725,3.607142857142857,3.4296
2024-05-20,2024,5,20,Monday,20,2024-20,3.71,3.71,3.65,3.65,12029500,-0.025575508263227964,3.6178571428571433,3.4339999999999997
2024-05-21,2024,5,21,Tuesday,20,2024-20,3.65,3.69,3.63,3.68,11072100,0.007874041453402425,3.6307142857142862,3.4388
2024-05-22,2024,5,22,Wednesday,20,2024-20,3.73,3.8,3.72,3.79,13216500,0.028645818150157654,3.65,3.4454
2024-05-23,2024,5,23,Thursday,20,2024-20,3.75,3.76,3.69,3.69,11978500,-0.02531645410183525,3.6607142857142856,3.4498
2024-05-24,2024,5,24,Friday,20,2024-20,3.67,3.7,3.66,3.69,5758000,0.0,3.669285714285714,3.4544
2024-05-28,2024,5,28,Tuesday,21,2024-21,3.7,3.72,3.68,3.71,10919200,0.005194779013837136,3.6785714285714284,3.4588
2024-05-29,2024,5,29,Wednesday,21,2024-21,3.6,3.63,3.57,3.6,17329900,-0.02842369437833847,3.6807142857142856,3.465
2024-05-30,2024,5,30,Thursday,21,2024-21,3.67,3.7,3.66,3.69,12716900,0.023936114434358613,3.689285714285714,3.4722000000000004
2024-05-31,2024,5,31,Friday,21,2024-21,3.69,3.75,3.68,3.74,9146800,0.01298707676116595,3.7014285714285715,3.4789999999999996
2024-06-03,2024,6,3,Monday,22,2024-22,3.8,3.8,3.74,3.79,11084400,0.012820447400095247,3.7128571428571426,3.4870000000000005
2024-06-04,2024,6,4,Tuesday,22,2024-22,3.75,3.78,3.74,3.78,7530000,-0.00253163281468205,3.7135714285714285,3.4948
2024-06-05,2024,6,5,Wednesday,22,2024-22,3.79,3.81,3.77,3.81,10623000,0.010152296122242888,3.720714285714286,3.5044
2024-06-06,2024,6,6,Thursday,22,2024-22,3.75,3.79,3.75,3.79,10245900,-0.007537712783754147,3.725714285714286,3.5132
2024-06-07,2024,6,7,Friday,22,2024-22,3.76,3.79,3.74,3.75,11087600,-0.01012653125872831,3.725714285714286,3.52
2024-06-10,2024,6,10,Monday,23,2024-23,3.7,3.72,3.68,3.68,11273200,-0.01790284942208209,3.727857142857143,3.5265999999999997
2024-06-11,2024,6,11,Tuesday,23,2024-23,3.65,3.66,3.62,3.64,7395600,-0.01041667881320718,3.725,3.5332
2024-06-12,2024,6,12,Wednesday,23,2024-23,3.67,3.7,3.65,3.65,11067100,0.002631565682403858,3.715,3.54
2024-06-13,2024,6,13,Thursday,23,2024-23,3.63,3.64,3.54,3.56,13180400,-0.026246652497509793,3.705714285714286,3.5434
2024-06-14,2024,6,14,Friday,23,2024-23,3.46,3.49,3.42,3.47,11197900,-0.024258837641784603,3.6900000000000004,3.5460000000000003
2024-06-17,2024,6,17,Monday,24,2024-24,3.48,3.54,3.47,3.54,8909500,0.019337057008429914,3.677857142857143,3.5507999999999997
2024-06-18,2024,6,18,Tuesday,24,2024-24,3.52,3.57,3.52,3.53,10340400,-0.002710080812991844,3.672857142857143,3.5556
2024-06-20,2024,6,20,Thursday,24,2024-24,3.49,3.58,3.49,3.51,12722600,-0.0054347554224863925,3.66,3.5595999999999997
2024-06-21,2024,6,21,Friday,24,2024-24,3.5,3.56,3.5,3.53,5891500,0.005464453390179536,3.645,3.5653999999999995
2024-06-24,2024,6,24,Monday,25,2024-25,3.63,3.64,3.56,3.57,14016300,0.013587023752499983,3.6292857142857144,3.572
2024-06-25,2024,6,25,Tuesday,25,2024-25,3.57,3.59,3.55,3.57,10823500,0.0,3.6142857142857143,3.5804
2024-06-26,2024,6,26,Wednesday,25,2024-25,3.54,3.55,3.5,3.52,15484200,-0.016085776044408306,3.5935714285714284,3.5883999999999996
2024-06-27,2024,6,27,Thursday,25,2024-25,3.57,3.59,3.57,3.57,9390600,0.01634875851244355,3.5778571428571424,3.5968
2024-06-28,2024,6,28,Friday,25,2024-25,3.58,3.65,3.57,3.62,20248600,0.01340482448567304,3.5685714285714285,3.6061999999999994
2024-07-01,2024,7,1,Monday,26,2024-26,3.73,3.79,3.71,3.73,18371500,0.02910057906724961,3.572142857142857,3.6154
2024-07-02,2024,7,2,Tuesday,26,2024-26,3.72,3.73,3.68,3.73,9675400,0.0,3.5785714285714283,3.6233999999999997
2024-07-03,2024,7,3,Wednesday,26,2024-26,3.75,3.76,3.69,3.69,7865000,-0.010282851641609247,3.5814285714285714,3.6264
2024-07-05,2024,7,5,Friday,26,2024-26,3.75,3.76,3.69,3.74,11031400,0.01298707676116595,3.5942857142857143,3.6306
2024-07-08,2024,7,8,Monday,27,2024-27,3.76,3.79,3.73,3.73,12296200,-0.0025640894800190717,3.6128571428571425,3.6351999999999998
2024-07-09,2024,7,9,Tuesday,27,2024-27,3.69,3.72,3.68,3.7,14441200,-0.007712170705645782,3.6242857142857146,3.6394
2024-07-10,2024,7,10,Wednesday,27,2024-27,3.76,3.8,3.73,3.8,15670900,0.025906798861524694,3.6435714285714282,3.6453999999999995
2024-07-11,2024,7,11,Thursday,27,2024-27,3.78,3.8,3.73,3.78,15890300,-0.005050542170510042,3.662857142857143,3.6503999999999994
2024-07-12,2024,7,12,Friday,27,2024-27,3.8,3.85,3.8,3.82,12466200,0.012690354368466883,3.6835714285714287,3.6567999999999996
2024-07-15,2024,7,15,Monday,28,2024-28,3.81,3.81,3.75,3.76,15155100,-0.017543833398110942,3.697142857142857,3.662
2024-07-16,2024,7,16,Tuesday,28,2024-28,3.68,3.73,3.67,3.72,16791100,-0.010204029828999595,3.7078571428571427,3.6660000000000004
2024-07-17,2024,7,17,Wednesday,28,2024-28,3.72,3.78,3.69,3.74,18551200,0.0051546127366211,3.7235714285714288,3.6699999999999995
2024-07-18,2024,7,18,Thursday,28,2024-28,3.57,3.57,3.45,3.47,37723700,-0.07179495193488328,3.7164285714285716,3.668
2024-07-19,2024,7,19,Friday,28,2024-28,3.48,3.52,3.46,3.5,11352900,0.008287319963405926,3.7078571428571427,3.6664000000000003
2024-07-22,2024,7,22,Monday,29,2024-29,3.62,3.63,3.58,3.58,15281400,0.024657614350560575,3.697142857142857,3.6666
2024-07-23,2024,7,23,Tuesday,29,2024-29,3.58,3.61,3.57,3.59,8792600,0.0005393593655873552,3.6871428571428573,3.667
2024-07-24,2024,7,24,Wednesday,29,2024-29,3.55,3.58,3.54,3.55,9928200,-0.01078170466671613,3.677142857142857,3.6666000000000003
2024-07-25,2024,7,25,Thursday,29,2024-29,3.63,3.73,3.61,3.7,14351500,0.04359666560643727,3.674285714285714,3.668
2024-07-26,2024,7,26,Friday,29,2024-29,3.7,3.72,3.66,3.71,9576300,0.002610958323319812,3.672857142857143,3.6668000000000003
2024-07-29,2024,7,29,Monday,30,2024-30,3.69,3.72,3.66,3.71,12530400,0.0,3.6735714285714285,3.6667999999999994
2024-07-30,2024,7,30,Tuesday,30,2024-30,3.77,3.8,3.77,3.79,14010400,0.020833400236741628,3.672857142857143,3.6682
2024-07-31,2024,7,31,Wednesday,30,2024-30,3.76,3.81,3.76,3.79,10419900,0.0,3.6735714285714285,3.6689999999999996
2024-08-01,2024,8,1,Thursday,30,2024-30,3.87,3.89,3.8,3.82,21217300,0.007653038112303445,3.6735714285714285,3.6724
2024-08-02,2024,8,2,Friday,30,2024-30,3.76,3.78,3.7,3.72,19100000,-0.025316504698696618,3.670714285714286,3.6732
2024-08-05,2024,8,5,Monday,31,2024-31,3.62,3.64,3.6,3.61,15049900,-0.031168803381571686,3.662857142857143,3.6696000000000004
2024-08-06,2024,8,6,Tuesday,31,2024-31,3.6,3.62,3.58,3.59,12431300,-0.0053618482193150685,3.652142857142857,3.6676000000000006
2024-08-07,2024,8,7,Wednesday,31,2024-31,3.66,3.7,3.6,3.61,13804200,0.005390752616633243,3.6621428571428574,3.6659999999999995
2024-08-08,2024,8,8,Thursday,31,2024-31,3.63,3.69,3.63,3.66,10070500,0.01608580914343527,3.6735714285714285,3.665
2024-08-09,2024,8,9,Friday,31,2024-31,3.66,3.69,3.64,3.68,7555000,0.005277029058409655,3.6807142857142856,3.6666
2024-08-12,2024,8,12,Monday,32,2024-32,3.68,3.71,3.67,3.7,8356100,0.005249328200956027,3.6885714285714286,3.6667999999999994
2024-08-13,2024,8,13,Tuesday,32,2024-32,3.7,3.82,3.7,3.81,13572000,0.028720670346452648,3.7071428571428577,3.6682
2024-08-14,2024,8,14,Wednesday,32,2024-32,3.79,3.85,3.79,3.85,9676200,0.010152253759771801,3.7178571428571425,3.6694
2024-08-15,2024,8,15,Thursday,32,2024-32,3.9,3.96,3.89,3.93,13702200,0.022613122000902708,3.733571428571428,3.6723999999999997
2024-08-16,2024,8,16,Friday,32,2024-32,3.92,3.93,3.9,3.91,11484300,-0.007371106233129643,3.7478571428571428,3.6744
2024-08-19,2024,8,19,Monday,33,2024-33,3.96,4.03,3.96,4.02,16540600,0.029703005354128065,3.764285714285714,3.679
2024-08-20,2024,8,20,Tuesday,33,2024-33,4.01,4.04,3.99,4.01,11145900,-0.002403839028039423,3.7800000000000002,3.6841999999999997
2024-08-21,2024,8,21,Wednesday,33,2024-33,3.99,4.02,3.97,4.02,8107300,0.0024096313940276115,3.794285714285714,3.6910000000000003
2024-08-22,2024,8,22,Thursday,33,2024-33,4.0,4.02,3.97,3.97,6112600,-0.012019135853485019,3.812142857142857,3.6976
2024-08-23,2024,8,23,Friday,33,2024-33,4.01,4.06,4.01,4.03,8747400,0.014598555476485142,3.842142857142857,3.7051999999999996
2024-08-26,2024,8,26,Monday,34,2024-34,4.03,4.05,4.02,4.04,5986900,0.0023979558703726145,3.874285714285714,3.7147999999999994
2024-08-27,2024,8,27,Tuesday,34,2024-34,4.07,4.08,4.04,4.08,9442100,0.009569349759308787,3.907857142857143,3.727
2024-08-28,2024,8,28,Wednesday,34,2024-34,4.06,4.08,4.03,4.05,7710800,-0.007108867077931569,3.935714285714286,3.7372
2024-08-29,2024,8,29,Thursday,34,2024-34,4.36,4.37,4.21,4.33,50253000,0.06921243410227396,3.982142857142857,3.7532
2024-08-30,2024,8,30,Friday,34,2024-34,4.24,4.32,4.24,4.31,28292000,-0.004464382055181404,4.025714285714286,3.7692
2024-09-03,2024,9,3,Tuesday,35,2024-35,4.26,4.28,4.21,4.23,30014900,-0.01793716616796348,4.055714285714285,3.7832
2024-09-04,2024,9,4,Wednesday,35,2024-35,4.21,4.27,4.21,4.23,18957700,0.0,4.082857142857143,3.7964
2024-09-05,2024,9,5,Thursday,35,2024-35,4.25,4.25,4.19,4.19,15344600,-0.0114156030209015,4.101428571428571,3.8087999999999997
2024-09-06,2024,9,6,Friday,35,2024-35,4.17,4.19,4.08,4.1,20795100,-0.02078527175451561,4.115,3.8204000000000002
2024-09-09,2024,9,9,Monday,36,2024-36,4.12,4.14,4.11,4.12,13028900,0.004717200085576856,4.122142857142857,3.8314
2024-09-10,2024,9,10,Tuesday,36,2024-36,4.08,4.1,4.03,4.05,23479300,-0.016431989301004757,4.125,3.84
2024-09-11,2024,9,11,Wednesday,36,2024-36,4.05,4.06,3.98,4.05,29109300,0.0,4.127142857142857,3.8464
2024-09-12,2024,9,12,Thursday,36,2024-36,4.03,4.11,4.0,4.06,31428500,0.0023863920908955283,4.133571428571429,3.853
2024-09-13,2024,9,13,Friday,36,2024-36,4.06,4.1,4.05,4.06,11548900,0.0,4.135714285714285,3.8604000000000003
2024-09-16,2024,9,16,Monday,37,2024-37,4.1,4.14,4.05,4.07,27475400,0.002381180558198137,4.1378571428571425,3.867
2024-09-17,2024,9,17,Tuesday,37,2024-37,4.1,4.11,4.03,4.05,21045200,-0.004750579352519435,4.135714285714285,3.8734
2024-09-18,2024,9,18,Wednesday,37,2024-37,4.05,4.13,4.04,4.05,31297300,0.0,4.135714285714285,3.8804
2024-09-19,2024,9,19,Thursday,37,2024-37,4.11,4.13,4.07,4.11,30074600,0.014319765238633986,4.12,3.8866
2024-09-20,2024,9,20,Friday,37,2024-37,4.09,4.15,4.08,4.14,25461200,0.007058918290989702,4.107857142857143,3.8938
2024-09-23,2024,9,23,Monday,38,2024-38,4.15,4.19,4.14,4.17,18013000,0.007009208734346739,4.103571428571429,3.9008000000000003
2024-09-24,2024,9,24,Tuesday,38,2024-38,4.19,4.26,4.19,4.25,22849300,0.020881722844564576,4.1049999999999995,3.9106
2024-09-25,2024,9,25,Wednesday,38,2024-38,4.26,4.28,4.2,4.21,25786700,-0.009090881574036813,4.106428571428571,3.9203999999999994
2024-09-26,2024,9,26,Thursday,38,2024-38,4.25,4.29,4.21,4.21,26128800,0.0,4.114285714285715,3.9298
2024-09-27,2024,9,27,Friday,38,2024-38,4.23,4.27,4.21,4.22,20772500,0.002293457841364255,4.121428571428572,3.9447999999999994
2024-09-30,2024,9,30,Monday,39,2024-39,4.26,4.27,4.21,4.22,13361900,0.0,4.133571428571428,3.9591999999999996
2024-10-01,2024,10,1,Tuesday,39,2024-39,4.25,4.26,4.2,4.21,19138000,-0.0045766456075049256,4.1450000000000005,3.9718
2024-10-02,2024,10,2,Wednesday,39,2024-39,4.19,4.26,4.19,4.24,17047700,0.009195375188475685,4.157857142857142,3.9848000000000003
2024-10-03,2024,10,3,Thursday,39,2024-39,4.22,4.23,4.19,4.21,12411900,-0.009111590693485216,4.168571428571428,3.9979999999999993
2024-10-04,2024,10,4,Friday,39,2024-39,4.22,4.24,4.2,4.21,10080900,0.0,4.178571428571429,4.0081999999999995
2024-10-07,2024,10,7,Monday,40,2024-40,4.24,4.24,4.19,4.19,11872700,-0.004597687594237843,4.188571428571429,4.017799999999999
2024-10-08,2024,10,8,Tuesday,40,2024-40,4.21,4.25,4.21,4.25,14104900,0.016166347790871338,4.202857142857143,4.0286
2024-10-09,2024,10,9,Wednesday,40,2024-40,4.26,4.32,4.26,4.32,13201500,0.015908930648788733,4.217857142857143,4.039199999999999
2024-10-10,2024,10,10,Thursday,40,2024-40,4.31,4.31,4.24,4.26,7057800,-0.013422780280459512,4.226428571428571,4.0486
2024-10-11,2024,10,11,Friday,40,2024-40,4.24,4.25,4.2,4.21,7260000,-0.011337723657023235,4.229285714285714,4.0564
2024-10-14,2024,10,14,Monday,41,2024-41,4.22,4.25,4.21,4.25,13045900,0.009174283902521285,4.229285714285714,4.067
2024-10-15,2024,10,15,Tuesday,41,2024-41,4.28,4.3,4.23,4.26,24261600,0.0022726082877333464,4.232857142857143,4.08
2024-10-16,2024,10,16,Wednesday,41,2024-41,4.32,4.34,4.24,4.31,39451700,0.011337947360185341,4.24,4.0944
2024-10-17,2024,10,17,Thursday,41,2024-41,4.08,4.21,4.0,4.2,41757800,-0.02690574925194522,4.238571428571428,4.1062
2024-10-18,2024,10,18,Friday,41,2024-41,4.34,4.62,4.34,4.59,51422800,0.09446986983817363,4.265,4.1248000000000005
2024-10-21,2024,10,21,Monday,42,2024-42,4.59,4.66,4.59,4.63,27704500,0.008421028145935594,4.295,4.1438
2024-10-22,2024,10,22,Tuesday,42,2024-42,4.6,4.64,4.56,4.58,27889800,-0.009880138546843997,4.319285714285715,4.1614
2024-10-23,2024,10,23,Wednesday,42,2024-42,4.56,4.59,4.54,4.56,19999400,-0.0063694174771923295,4.344285714285714,4.1764
2024-10-24,2024,10,24,Thursday,42,2024-42,4.62,4.67,4.61,4.67,21665400,0.025641092738765803,4.377142857142857,4.1928
2024-10-25,2024,10,25,Friday,42,2024-42,4.67,4.69,4.63,4.64,22097500,-0.006249990432282249,4.409285714285714,4.207
2024-10-28,2024,10,28,Monday,43,2024-43,4.7,4.82,4.7,4.82,34528100,0.037735790925935264,4.45,4.2252
2024-10-29,2024,10,29,Tuesday,43,2024-43,4.8,4.81,4.72,4.72,21278400,-0.02020202320090092,4.478571428571429,4.2392
2024-10-30,2024,10,30,Wednesday,43,2024-43,4.69,4.71,4.64,4.65,17105700,-0.014433001977750326,4.506428571428571,4.252000000000001
2024-10-31,2024,10,31,Thursday,43,2024-43,4.6,4.62,4.56,4.58,19945200,-0.014644364113970187,4.532857142857142,4.2632
2024-11-01,2024,11,1,Friday,43,2024-43,4.62,4.64,4.6,4.6,11303700,0.0042463476553094015,4.557857142857142,4.2758
2024-11-04,2024,11,4,Monday,44,2024-44,4.61,4.63,4.53,4.55,13223100,-0.012684970161083386,4.578571428571428,4.2862
2024-11-05,2024,11,5,Tuesday,44,2024-44,4.55,4.6,4.55,4.58,11970800,0.00856522738384613,4.597857142857142,4.297
2024-11-06,2024,11,6,Wednesday,44,2024-44,4.48,4.5,4.46,4.46,15999100,-0.02760084373642402,4.616428571428571,4.3046
2024-11-07,2024,11,7,Thursday,44,2024-44,4.47,4.53,4.44,4.48,17398500,0.004366877149118542,4.6085714285714285,4.3132
2024-11-08,2024,11,8,Friday,44,2024-44,4.42,4.44,4.39,4.43,18213400,-0.010869513128492936,4.594285714285715,4.3152
2024-11-11,2024,11,11,Monday,45,2024-45,4.45,4.48,4.42,4.44,13805800,0.0021977269519402043,4.584285714285714,4.3178
2024-11-12,2024,11,12,Tuesday,45,2024-45,4.4,4.41,4.33,4.38,17059900,-0.01315787494765619,4.571428571428571,4.3208
2024-11-13,2024,11,13,Wednesday,45,2024-45,4.35,4.35,4.3,4.34,17013400,-0.008889020487768295,4.547857142857143,4.3229999999999995
2024-11-14,2024,11,14,Thursday,45,2024-45,4.35,4.41,4.34,4.37,13241400,0.006726557876603589,4.5285714285714285,4.3266
2024-11-15,2024,11,15,Friday,45,2024-45,4.36,4.4,4.33,4.34,18293400,-0.006681613615907023,4.494285714285715,4.3313999999999995
2024-11-18,2024,11,18,Monday,46,2024-46,4.31,4.35,4.31,4.34,4723100,0.0,4.467142857142857,4.3358
2024-11-19,2024,11,19,Tuesday,46,2024-46,4.29,4.33,3.81,4.04,72850200,-0.0695065565322146,4.423571428571429,4.3356
2024-11-20,2024,11,20,Wednesday,46,2024-46,4.16,4.19,4.11,4.14,31017900,0.02409626892406891,4.392142857142857,4.3374
2024-11-21,2024,11,21,Thursday,46,2024-46,4.0,4.08,3.96,4.02,27974000,-0.02823513763135499,4.350714285714286,4.3366
2024-11-22,2024,11,22,Friday,46,2024-46,4.06,4.09,4.04,4.07,11900800,0.012106359756029583,4.316428571428571,4.3368
2024-11-25,2024,11,25,Monday,47,2024-47,4.12,4.13,4.06,4.1,20586600,0.007177257505486034,4.282142857142857,4.3374
2024-11-26,2024,11,26,Tuesday,47,2024-47,4.11,4.12,4.03,4.07,14044900,-0.0071261115677515585,4.254285714285714,4.3378
2024-11-27,2024,11,27,Wednesday,47,2024-47,4.08,4.11,4.05,4.08,12907600,0.002392380104126124,4.225714285714286,4.3384
2024-11-29,2024,11,29,Friday,47,2024-47,4.08,4.11,4.08,4.09,4568300,0.0023866702816290886,4.201428571428571,4.338
2024-12-02,2024,12,2,Monday,48,2024-48,4.09,4.11,4.06,4.09,9477800,0.0,4.176428571428572,4.337
2024-12-03,2024,12,3,Tuesday,48,2024-48,4.09,4.13,4.07,4.12,10022000,0.00714284631246076,4.157857142857143,4.335999999999999
2024-12-04,2024,12,4,Wednesday,48,2024-48,4.1,4.13,4.05,4.06,16418000,-0.01418437580848353,4.1378571428571425,4.332199999999999
2024-12-05,2024,12,5,Thursday,48,2024-48,4.14,4.22,4.13,4.2,20604800,0.03357316853121617,4.1257142857142854,4.332000000000001
2024-12-06,2024,12,6,Friday,48,2024-48,4.21,4.23,4.13,4.13,10751000,-0.01624142562021047,4.110714285714286,4.3304
2024-12-09,2024,12,9,Monday,49,2024-49,4.28,4.35,4.26,4.28,19756000,0.0377358337973015,4.106428571428571,4.3316
2024-12-10,2024,12,10,Tuesday,49,2024-49,4.28,4.32,4.24,4.28,14129400,0.0,4.123571428571429,4.332800000000001
2024-12-11,2024,12,11,Wednesday,49,2024-49,4.25,4.32,4.24,4.29,12428700,0.0022727611788253554,4.134285714285714,4.3344
2024-12-12,2024,12,12,Thursday,49,2024-49,4.29,4.4,4.29,4.31,18152200,0.004535103816298625,4.154999999999999,4.3358
2024-12-13,2024,12,13,Friday,49,2024-49,4.32,4.36,4.29,4.36,12383200,0.011286739626287678,4.175714285714285,4.3388
2024-12-16,2024,12,16,Monday,50,2024-50,4.35,4.38,4.33,4.35,11540300,-0.002232176051268131,4.1935714285714285,4.341600000000001
2024-12-17,2024,12,17,Tuesday,50,2024-50,4.33,4.38,4.32,4.36,14172900,0.0022371698081364855,4.214285714285714,4.345
2024-12-18,2024,12,18,Wednesday,50,2024-50,4.39,4.43,4.26,4.27,12731600,-0.020089256425351643,4.227857142857142,4.345400000000001
2024-12-19,2024,12,19,Thursday,50,2024-50,4.28,4.35,4.28,4.31,18121200,0.009111529364189241,4.243571428571428,4.3452
